subject,model,unit,z0_1,z0_2,zc,v_1,v_2,v_3,v_4,v_5,v_6,ve_1,ve_2,ve_3,ve_4,ve_5,ve_6,eta,t0,se,si,k,wliw,wlib,wffiw
1,79,go,49.8529088945014,13.9365156795267,54.3893437943675,0.391622359292466,0.364321592749558,0.347713610493714,,,,0.254248519978264,0.276902169252071,0.299855163238284,,,,5.35964876483645e-05,82.7595287933033,0,1,-0.00639174679185465,0,0,0
1,79,stop,12.9146910364345,,13.5094152212974,0.367093914463309,,,,,,NaN,,,,,,0.0722291896943843,26.8237544099113,0,1,-0.00270090093365658,0,-0.447997025102493,0
1,352,go,52.2420197067546,,105.973936753217,0.281430383820711,0.253767254571867,0.250781417512052,0.216523122464887,0.221574809682259,0.188908501439458,0.0458184667703502,0.0929863881575312,0.0821822127891055,0.127006405525801,0.122816695756381,0.161185803180475,0.0578969443493383,35.3156477838423,0,1,-2.78268396737384e-06,0,0,0
1,352,stop,0.353949411605212,,8.1925894412414,0.178418801311624,,,,,,NaN,,,,,,0.002280421005231,24.517285464733,0,1,-1.28825514414226e-06,0,-0.178693145760274,0
1,478,go,54.1477308976439,38.3488690426182,100.323583252356,0.307649201196842,0.305804325553288,0.277145727052913,0.272445568784626,0.249073787478984,0.241033441908978,0.117625379438508,0.125280481326623,0.138386566945249,0.15024712878691,0.17032282003283,0.190050077024029,0.0647457511032055,41.8927488124522,0,1,-0.000663318590247789,0,0,0
1,478,stop,6.17176379217224,,8.25526392090287,0.270514869755254,,,,,,NaN,,,,,,0.00250998048303993,39.1073922417023,0,1,-0.00112325584422352,0,-0.366039878036687,0
