subject,model,unit,z0_1,z0_2,zc,v_1,v_2,v_3,v_4,v_5,v_6,ve_1,ve_2,ve_3,ve_4,ve_5,ve_6,eta,t0,se,si,k,wliw,wlib,wffiw
1,2,go,25.6224220551412,5.30224285107436,68.241314790563,0.315356746827122,,,,,,0.234967321538883,,,,,,0.0404124858647496,66.001816045414,0,1,-0.00340134942470478,-2.02616613089734e-05,0,0
1,2,stop,14.462055692773,,16.2836949454443,0.349413069189815,,,,,,NaN,,,,,,0.0304324081157159,36.4794196899498,0,1,-0.00263865858552371,NaN,-0.4012670016232,0
1,43,go,24.0671767850288,,71.3302208950149,0.226860389427215,0.208533788834763,0.189512744869522,,,,0.107419108248252,0.126703307004109,0.145994423706573,,,,0.0318584756946193,40.9448530665231,0,1,-0.000909574832727655,-0.000260830750451246,0,0
1,43,stop,9.30229036023388,,26.8164421164292,0.418610844503329,,,,,,NaN,,,,,,0.0602976873054373,5.85736860675385,0,1,-0.000659093518311895,NaN,-0.419992463236151,0
1,79,go,23.2458079663975,10.60236168672,68.9186660265899,0.229680567112766,0.207731688630484,0.188791236292306,,,,0.100650075883741,0.125500531944621,0.145910668523658,,,,0.0282080574242603,34.4401301616188,0,1,-0.000833773403187308,-0.000489136952992131,0,0
1,79,stop,19.333368906277,,32.0475930755109,0.529601165733453,,,,,,NaN,,,,,,0.0446901318276957,5.42310550493367,0,1,-0.00300636926531469,NaN,-0.216157338707965,0
1,352,go,22.8756994332745,,69.3060350129643,0.244836616497673,0.227087834516784,0.224577540501457,0.206641736652773,0.205779482925116,0.18330459859777,0.10865534353462,0.117523073438463,0.116937089911439,0.14035762532328,0.137620263113953,0.161306770186478,0.0302968261061474,44.5908655267596,0,1,-0.00139377909374831,-3.02437291022084e-06,0,0
1,352,stop,12.0421503974986,,25.8162798202921,0.630988035325413,,,,,,NaN,,,,,,0.0354012079632941,44.7386132887678,0,1,-0.00348165525089904,NaN,-0.148886009759837,0
1,478,go,22.3669005636036,9.76025986866396,69.1730989071508,0.237554919019037,0.235526647836046,0.216645094688442,0.211501229992276,0.197770225536009,0.188119900303646,0.118514328351079,0.108544826389252,0.122585758971183,0.13429471181955,0.142955655488851,0.15696763622143,0.0322316875593022,33.7941074528592,0,1,-0.00121710707553218,-9.58848650209898e-05,0,0
1,478,stop,17.4850853469983,,26.5412718541395,0.512702051399075,,,,,,NaN,,,,,,0.0385129032171387,34.4016427167925,0,1,-0.00121090118499791,NaN,-0.0250972000420502,0
2,2,go,4.20143143905756,5.04163374009867,100.813896853379,0.455769907405452,,,,,,0.375293777995345,,,,,,0.0279749777512832,47.0492340136083,0,1,-6.32069611034361e-08,-0.0126822826314799,0,0
2,2,stop,8.08597089081611,,9.17773259716733,0.176899988202793,,,,,,NaN,,,,,,0.0447481825785469,22.6592947400834,0,1,-0.00400605846783734,NaN,-0.0587806713569855,0
2,43,go,4.90094539392806,,102.230895993364,0.461484137262749,0.467230540593254,0.455026774536053,,,,0.289656069705486,0.363262690892022,0.429591136399797,,,,0.0257702997713778,64.2463089659387,0,1,-6.62799599763716e-06,-0.0106583874878721,0,0
2,43,stop,0.731177564352676,,4.89159083831097,0.092896868966077,,,,,,NaN,,,,,,0.00511537258852685,32.7804575114771,0,1,-0.000119235188520772,NaN,-0.073805975540451,0
2,79,go,4.92923553591558,6.66881027853641,103.908475196552,0.464654799061552,0.469966653048408,0.459935890763034,,,,0.302549898396554,0.369319210742996,0.43969373850698,,,,0.0168495838767382,51.4004628270683,0,1,-4.5253213641714e-06,-0.0113033289352381,0,0
2,79,stop,0.558548728325353,,3.65912629731002,0.0128989968652899,,,,,,NaN,,,,,,0.0417599477208944,39.4269357620161,0,1,-0.00282203650042427,NaN,-0.178558960074587,0
2,352,go,6.43483515339554,,66.456313996473,0.237781465692959,0.262005731894402,0.225206551277746,0.240342996096747,0.213713365347699,0.199480016001064,0.115032078536893,0.12937397432934,0.141898997852106,0.172601981803691,0.169622202010223,0.201551112242759,0.018603257796831,37.9456077331045,0,1,-0.000374181821469197,-1.0501822222786e-05,0,0
2,352,stop,2.4574457670492,,6.89208638858973,0.12712521713422,,,,,,NaN,,,,,,0.0548971015061337,8.07263886280747,0,1,-0.00450580598312952,NaN,-0.052185752173549,0
2,478,go,8.79870999864963,8.03948331740014,79.8701589036209,0.329282048137312,0.357164692732169,0.311680697827064,0.332589964555955,0.292457944309193,0.277389434959507,0.178873020447567,0.203184228587748,0.205433812182038,0.247083065930654,0.240238632721734,0.278318300298641,0.0497159204297994,50.0999507910573,0,1,-0.00106304661359248,-3.97951671615715e-11,0,0
2,478,stop,2.43764344969568,,6.78193932218237,0.146661066613132,,,,,,NaN,,,,,,0.0558987178417356,18.4120104179513,0,1,-0.00523971618720228,NaN,-0.0490696998998065,0
